Page title is, "Subcatchment Minderhoutplus bET=3 (Minderhout+) daily, Rainfall Profile 1"
Date,Time,Soil moisture deficit (Soil moisture deficit [pdm_smd]),Actual evaporation (Actual evaporation (mm/day) [pdm_evaporation]),Rainfall (Rainfall intensity (mm/hr))
08/12/2020,00:00:00,0.749611,0.063666,0.000000
09/12/2020,00:00:00,0.749659,0.000000,0.000000
10/12/2020,00:00:00,0.749694,0.046291,0.000000
11/12/2020,00:00:00,0.749729,0.000000,0.186667
12/12/2020,00:00:00,0.743474,0.011781,0.096666
13/12/2020,00:00:00,0.740311,0.089140,0.001250
14/12/2020,00:00:00,0.740417,0.106936,0.179167
15/12/2020,00:00:00,0.734513,0.006037,0.057916
16/12/2020,00:00:00,0.732622,0.048542,0.000000
17/12/2020,00:00:00,0.732774,0.151633,0.077083
18/12/2020,00:00:00,0.730460,0.189177,0.000000
19/12/2020,00:00:00,0.730668,0.085388,0.002500
20/12/2020,00:00:00,0.730736,0.115863,0.008750
21/12/2020,00:00:00,0.730532,0.000000,0.417493
22/12/2020,00:00:00,0.716751,0.107401,0.195007
23/12/2020,00:00:00,0.710393,0.006415,0.460401
24/12/2020,00:00:00,0.695281,0.006638,0.132932
25/12/2020,00:00:00,0.691058,0.160795,0.003750
26/12/2020,00:00:00,0.691136,0.107179,0.024583
27/12/2020,00:00:00,0.690412,0.000000,0.554583
28/12/2020,00:00:00,0.672412,0.020879,0.005417
29/12/2020,00:00:00,0.672268,0.020885,0.056249
30/12/2020,00:00:00,0.670470,0.006986,0.021250
31/12/2020,00:00:00,0.669815,0.034974,0.024167
01/01/2021,00:00:00,0.669155,0.126067,0.015988
02/01/2021,00:00:00,0.668770,0.049062,0.009846
03/01/2021,00:00:00,0.668488,0.000000,0.001250
04/01/2021,00:00:00,0.668448,0.000000,0.050000
05/01/2021,00:00:00,0.666835,0.000000,0.012500
06/01/2021,00:00:00,0.666463,0.042238,0.000000
07/01/2021,00:00:00,0.666527,0.042233,0.153137
08/01/2021,00:00:00,0.661642,0.021310,0.076446
09/01/2021,00:00:00,0.659201,0.000000,0.002500
10/01/2021,00:00:00,0.659189,0.092763,0.004583
11/01/2021,00:00:00,0.659127,0.021409,0.169532
12/01/2021,00:00:00,0.653801,0.129678,0.689217
13/01/2021,00:00:00,0.632091,0.171915,0.006250
14/01/2021,00:00:00,0.632020,0.000000,0.118750
15/01/2021,00:00:00,0.628268,0.000000,0.000000
16/01/2021,00:00:00,0.628359,0.120304,0.074167
17/01/2021,00:00:00,0.626192,0.120714,0.198750
18/01/2021,00:00:00,0.620113,0.129462,0.005000
19/01/2021,00:00:00,0.620052,0.000000,0.510417
20/01/2021,00:00:00,0.604623,0.740021,0.000000
21/01/2021,00:00:00,0.605571,0.513433,0.391732
22/01/2021,00:00:00,0.593876,0.142291,0.019518
23/01/2021,00:00:00,0.593419,0.055372,0.309919
24/01/2021,00:00:00,0.584000,0.144148,0.150455
25/01/2021,00:00:00,0.579644,0.233509,0.022959
26/01/2021,00:00:00,0.579318,0.281952,0.000000
27/01/2021,00:00:00,0.579531,0.000000,0.032917
28/01/2021,00:00:00,0.578521,0.000000,0.756457
29/01/2021,00:00:00,0.555698,0.298221,0.496882
30/01/2021,00:00:00,0.540959,0.000000,0.036661
31/01/2021,00:00:00,0.540074,0.286440,0.035000
01/02/2021,00:00:00,0.539276,0.050590,0.054583
02/02/2021,00:00:00,0.537681,0.000000,0.456142
03/02/2021,00:00:00,0.524167,0.077038,0.681775
04/02/2021,00:00:00,0.504447,0.409669,0.023750
05/02/2021,00:00:00,0.504364,0.418416,0.008333
06/02/2021,00:00:00,0.504515,0.113306,0.439191
07/02/2021,00:00:00,0.491861,0.052858,0.400809
08/02/2021,00:00:00,0.480414,0.097803,0.039166
09/02/2021,00:00:00,0.479471,0.160159,0.000000
10/02/2021,00:00:00,0.479591,0.000000,0.000000
11/02/2021,00:00:00,0.479672,0.106756,0.000000
12/02/2021,00:00:00,0.479982,0.302403,0.000000
13/02/2021,00:00:00,0.480500,0.382297,0.000000
14/02/2021,00:00:00,0.481482,0.915033,0.000000
15/02/2021,00:00:00,0.482354,0.239699,0.135773
16/02/2021,00:00:00,0.479104,0.801024,0.215987
17/02/2021,00:00:00,0.473775,0.625557,0.041990
18/02/2021,00:00:00,0.473269,0.393358,0.214166
19/02/2021,00:00:00,0.467944,0.709052,0.000000
20/02/2021,00:00:00,0.469369,1.174541,0.000000
21/02/2021,00:00:00,0.471239,1.298265,0.000000
22/02/2021,00:00:00,0.473060,1.108731,0.000000
23/02/2021,00:00:00,0.474938,1.375022,0.000000
24/02/2021,00:00:00,0.477212,1.631126,0.000000
25/02/2021,00:00:00,0.479118,0.890018,0.067500
26/02/2021,00:00:00,0.478661,1.121819,0.002917
27/02/2021,00:00:00,0.479685,0.364747,0.000000
28/02/2021,00:00:00,0.480654,0.915625,0.005417
01/03/2021,00:00:00,0.481699,0.701702,0.000000
02/03/2021,00:00:00,0.483284,1.392785,0.004167
03/03/2021,00:00:00,0.485105,1.213605,0.000000
04/03/2021,00:00:00,0.486022,0.000000,0.022917
05/03/2021,00:00:00,0.486175,1.115208,0.000000
06/03/2021,00:00:00,0.487827,1.069532,0.000000
07/03/2021,00:00:00,0.489411,1.024021,0.003750
08/03/2021,00:00:00,0.490967,1.207867,0.000000
09/03/2021,00:00:00,0.492092,0.281868,0.166666
10/03/2021,00:00:00,0.488037,0.804222,0.068334
11/03/2021,00:00:00,0.487675,1.432112,0.099999
12/03/2021,00:00:00,0.486182,0.522198,0.157500
13/03/2021,00:00:00,0.482631,0.825450,0.584167
14/03/2021,00:00:00,0.466792,0.529991,0.117538
15/03/2021,00:00:00,0.464286,0.665921,0.222046
16/03/2021,00:00:00,0.458548,0.153609,0.277917
17/03/2021,00:00:00,0.451100,0.445020,0.007083
18/03/2021,00:00:00,0.451492,0.363186,0.035000
19/03/2021,00:00:00,0.451872,1.506840,0.000000
20/03/2021,00:00:00,0.454287,1.685621,0.008253
21/03/2021,00:00:00,0.455814,0.669919,0.002580
22/03/2021,00:00:00,0.456675,0.579046,0.000000
23/03/2021,00:00:00,0.458310,1.581535,0.000000
24/03/2021,00:00:00,0.461042,2.029507,0.000000
25/03/2021,00:00:00,0.463134,0.738543,0.000000
26/03/2021,00:00:00,0.464707,1.340474,0.112077
27/03/2021,00:00:00,0.463493,1.359642,0.102090
28/03/2021,00:00:00,0.462778,1.630614,0.000000
29/03/2021,00:00:00,0.466175,2.857848,0.000000
30/03/2021,00:00:00,0.470491,2.848818,0.000000
31/03/2021,00:00:00,0.474874,2.946625,0.000000
01/04/2021,00:00:00,0.478845,2.305636,0.000000
02/04/2021,00:00:00,0.481642,1.394585,0.000000
03/04/2021,00:00:00,0.483656,1.268215,0.000000
04/04/2021,00:00:00,0.485291,0.894569,0.000000
05/04/2021,00:00:00,0.486616,0.858229,0.227506
06/04/2021,00:00:00,0.480984,0.462132,0.424556
07/04/2021,00:00:00,0.469440,0.502067,0.304187
08/04/2021,00:00:00,0.462366,1.694174,0.000000
09/04/2021,00:00:00,0.465035,1.834846,0.000000
10/04/2021,00:00:00,0.466482,0.080864,0.499167
11/04/2021,00:00:00,0.452962,0.852641,0.021250
12/04/2021,00:00:00,0.454111,1.513615,0.180833
13/04/2021,00:00:00,0.451361,1.716210,0.000000
14/04/2021,00:00:00,0.453687,1.359927,0.004583
15/04/2021,00:00:00,0.455423,1.131927,0.000000
16/04/2021,00:00:00,0.457901,2.142462,0.000000
17/04/2021,00:00:00,0.461275,2.317768,0.000000
18/04/2021,00:00:00,0.465130,2.779066,0.000000
19/04/2021,00:00:00,0.468023,1.050055,0.020000
20/04/2021,00:00:00,0.469917,2.240587,0.000000
21/04/2021,00:00:00,0.473559,2.574155,0.000000
22/04/2021,00:00:00,0.477467,2.593255,0.000000
23/04/2021,00:00:00,0.481504,2.745058,0.000000
24/04/2021,00:00:00,0.485522,2.568095,0.000000
25/04/2021,00:00:00,0.489233,2.339699,0.000000
26/04/2021,00:00:00,0.493160,2.851406,0.000000
27/04/2021,00:00:00,0.497665,3.103685,0.000000
28/04/2021,00:00:00,0.502502,3.291656,0.000000
29/04/2021,00:00:00,0.505388,0.531259,0.072916
30/04/2021,00:00:00,0.504669,1.403062,0.000000
01/05/2021,00:00:00,0.507138,1.860884,0.000000
02/05/2021,00:00:00,0.510186,2.168017,0.000000
03/05/2021,00:00:00,0.513873,2.705283,0.001190
04/05/2021,00:00:00,0.516570,0.922507,0.139677
05/05/2021,00:00:00,0.514515,2.021274,0.279134
06/05/2021,00:00:00,0.508992,1.684184,0.043750
07/05/2021,00:00:00,0.510742,2.496304,0.006667
08/05/2021,00:00:00,0.513184,1.055118,0.030833
09/05/2021,00:00:00,0.515082,2.728178,0.051250
10/05/2021,00:00:00,0.517237,2.214375,0.173334
11/05/2021,00:00:00,0.514822,1.476675,0.000000
12/05/2021,00:00:00,0.517523,2.093189,0.144166
13/05/2021,00:00:00,0.516423,2.216052,0.008749
14/05/2021,00:00:00,0.519219,1.857660,0.164583
15/05/2021,00:00:00,0.516250,0.724427,0.116667
16/05/2021,00:00:00,0.514447,1.649955,0.409583
17/05/2021,00:00:00,0.504182,0.810809,0.282643
18/05/2021,00:00:00,0.498475,2.803444,0.005691
19/05/2021,00:00:00,0.501681,1.703787,0.153333
20/05/2021,00:00:00,0.500098,2.266068,0.000000
21/05/2021,00:00:00,0.503573,2.329052,0.057917
22/05/2021,00:00:00,0.503797,0.340131,0.565355
23/05/2021,00:00:00,0.489198,2.454545,0.005479
24/05/2021,00:00:00,0.491695,1.101410,0.183331
25/05/2021,00:00:00,0.487611,0.716092,0.155417
26/05/2021,00:00:00,0.484882,1.736562,0.002918
27/05/2021,00:00:00,0.486778,0.911198,0.000000
28/05/2021,00:00:00,0.489646,2.877306,0.000000
29/05/2021,00:00:00,0.494556,3.612867,0.000000
30/05/2021,00:00:00,0.500406,4.119841,0.000000
31/05/2021,00:00:00,0.506706,4.210356,0.000000
01/06/2021,00:00:00,0.513463,4.720909,0.000000
02/06/2021,00:00:00,0.520749,4.912283,0.000000
03/06/2021,00:00:00,0.526402,2.570957,0.002916
04/06/2021,00:00:00,0.530370,2.816197,0.125053
05/06/2021,00:00:00,0.529265,0.783599,0.000365
06/06/2021,00:00:00,0.532264,3.193037,0.000000
07/06/2021,00:00:00,0.537881,4.230387,0.000000
08/06/2021,00:00:00,0.544380,4.361138,0.000000
09/06/2021,00:00:00,0.550789,4.114598,0.000000
10/06/2021,00:00:00,0.557198,4.358365,0.000000
11/06/2021,00:00:00,0.563504,3.982204,0.000000
12/06/2021,00:00:00,0.568450,2.563237,0.000000
13/06/2021,00:00:00,0.573493,4.097514,0.000000
14/06/2021,00:00:00,0.580173,4.731765,0.000000
15/06/2021,00:00:00,0.586416,3.528698,0.000000
16/06/2021,00:00:00,0.592508,4.522312,0.000000
17/06/2021,00:00:00,0.598622,3.566132,0.000000
18/06/2021,00:00:00,0.604043,3.601802,0.577917
19/06/2021,00:00:00,0.589982,1.629019,0.521181
20/06/2021,00:00:00,0.577212,2.875340,0.000484
21/06/2021,00:00:00,0.579931,0.748612,0.630001
22/06/2021,00:00:00,0.561550,0.444378,0.098750
23/06/2021,00:00:00,0.559620,1.072166,0.000000
24/06/2021,00:00:00,0.561583,1.522353,0.000000
25/06/2021,00:00:00,0.564000,1.674017,0.060834
26/06/2021,00:00:00,0.565312,2.638286,0.003750
27/06/2021,00:00:00,0.568669,1.983134,0.320832
28/06/2021,00:00:00,0.561496,1.506045,0.015001
29/06/2021,00:00:00,0.564373,2.944672,0.151232
30/06/2021,00:00:00,0.562136,0.230237,0.607935
01/07/2021,00:00:00,0.544448,0.763139,0.000000
02/07/2021,00:00:00,0.547186,2.851341,0.000000
03/07/2021,00:00:00,0.549975,0.841986,0.074166
04/07/2021,00:00:00,0.549444,1.518118,0.346129
05/07/2021,00:00:00,0.541341,1.615406,0.074287
06/07/2021,00:00:00,0.541569,1.850556,0.009167
07/07/2021,00:00:00,0.544363,2.272854,0.000000
08/07/2021,00:00:00,0.548421,3.089717,0.000000
09/07/2021,00:00:00,0.553076,3.065735,0.000000
10/07/2021,00:00:00,0.556731,1.770731,1.473335
11/07/2021,00:00:00,0.516246,3.070215,0.000000
12/07/2021,00:00:00,0.520099,2.027982,0.000000
13/07/2021,00:00:00,0.521955,0.428901,0.108749
14/07/2021,00:00:00,0.519231,0.232204,0.078648
15/07/2021,00:00:00,0.517093,0.008617,0.547186
16/07/2021,00:00:00,0.502017,1.467452,0.000000
17/07/2021,00:00:00,0.506180,4.029549,0.000000
18/07/2021,00:00:00,0.512599,4.456381,0.000000
19/07/2021,00:00:00,0.518674,3.579555,0.000000
20/07/2021,00:00:00,0.524314,3.877085,0.000000
21/07/2021,00:00:00,0.530291,4.024680,0.000000
22/07/2021,00:00:00,0.536097,3.654422,0.000000
23/07/2021,00:00:00,0.541717,3.776245,0.000000
24/07/2021,00:00:00,0.544915,0.461009,0.141251
25/07/2021,00:00:00,0.542955,2.713009,0.000000
26/07/2021,00:00:00,0.545986,1.297728,0.094165
27/07/2021,00:00:00,0.545198,1.508305,0.183751
28/07/2021,00:00:00,0.542403,2.151496,0.018333
29/07/2021,00:00:00,0.545715,3.040082,0.000000
30/07/2021,00:00:00,0.550144,2.817225,0.075000
31/07/2021,00:00:00,0.551826,2.537498,0.012917
01/08/2021,00:00:00,0.553854,0.730492,0.298748
02/08/2021,00:00:00,0.546527,1.614946,0.007917
03/08/2021,00:00:00,0.548994,1.986205,0.007917
04/08/2021,00:00:00,0.552100,2.495147,0.039165
05/08/2021,00:00:00,0.554972,2.918350,0.013334
06/08/2021,00:00:00,0.558152,1.900075,0.015336
07/08/2021,00:00:00,0.560454,1.853906,0.222519
08/08/2021,00:00:00,0.556214,1.755198,0.185062
09/08/2021,00:00:00,0.553105,1.628356,0.047500
10/08/2021,00:00:00,0.553759,1.170571,0.196248
11/08/2021,00:00:00,0.550928,3.014687,0.000000
12/08/2021,00:00:00,0.555125,2.536541,0.000000
13/08/2021,00:00:00,0.558866,2.410322,0.000000
14/08/2021,00:00:00,0.563095,3.179055,0.000000
15/08/2021,00:00:00,0.567847,3.104231,0.000000
16/08/2021,00:00:00,0.570540,0.464140,0.202085
17/08/2021,00:00:00,0.564867,0.204942,0.312082
18/08/2021,00:00:00,0.556065,0.778377,0.058549
19/08/2021,00:00:00,0.555717,1.151450,0.000201
20/08/2021,00:00:00,0.557518,1.240066,0.047917
21/08/2021,00:00:00,0.558791,2.435292,0.682083
22/08/2021,00:00:00,0.540898,1.170033,0.521893
23/08/2021,00:00:00,0.526838,0.973291,0.048940
24/08/2021,00:00:00,0.528083,2.686121,0.000000
25/08/2021,00:00:00,0.532517,3.175248,0.004441
26/08/2021,00:00:00,0.535533,1.024157,0.025975
27/08/2021,00:00:00,0.536880,1.868009,0.063335
28/08/2021,00:00:00,0.537630,1.706097,0.004999
29/08/2021,00:00:00,0.538974,0.303636,0.032082
30/08/2021,00:00:00,0.539063,1.155397,0.000000
31/08/2021,00:00:00,0.541262,1.750179,0.000000
01/09/2021,00:00:00,0.543251,0.881660,0.000000
02/09/2021,00:00:00,0.545605,2.227976,0.000000
03/09/2021,00:00:00,0.549417,2.811111,0.000000
04/09/2021,00:00:00,0.552647,1.462936,0.000000
05/09/2021,00:00:00,0.555823,2.733352,0.000000
06/09/2021,00:00:00,0.559617,2.284551,0.000000
07/09/2021,00:00:00,0.563464,2.799984,0.000000
08/09/2021,00:00:00,0.567781,2.908399,0.000000
09/09/2021,00:00:00,0.571430,1.919654,0.185835
10/09/2021,00:00:00,0.567806,0.825108,0.590416
11/09/2021,00:00:00,0.550982,0.666187,0.727082
12/09/2021,00:00:00,0.530689,1.369375,0.000000
13/09/2021,00:00:00,0.533170,1.908987,0.000000
14/09/2021,00:00:00,0.535432,1.083521,0.142085
15/09/2021,00:00:00,0.532590,0.797995,0.007083
16/09/2021,00:00:00,0.534419,1.923533,0.001666
17/09/2021,00:00:00,0.537372,2.061378,0.000000
18/09/2021,00:00:00,0.540300,1.810893,0.000000
19/09/2021,00:00:00,0.542965,1.713458,0.000000
20/09/2021,00:00:00,0.545452,1.574915,0.000000
21/09/2021,00:00:00,0.547964,1.746129,0.000000
22/09/2021,00:00:00,0.550576,1.707864,0.000000
23/09/2021,00:00:00,0.552910,1.379413,0.000000
24/09/2021,00:00:00,0.554800,1.119464,0.000000
25/09/2021,00:00:00,0.556849,1.588483,0.000000
26/09/2021,00:00:00,0.558867,1.081339,0.052499
27/09/2021,00:00:00,0.558321,0.363422,0.188333
28/09/2021,00:00:00,0.554029,1.543696,0.000000
29/09/2021,00:00:00,0.555640,0.588203,0.442917
30/09/2021,00:00:00,0.543265,0.797680,0.000000
01/10/2021,00:00:00,0.544547,0.897223,0.130417
02/10/2021,00:00:00,0.541654,0.538295,0.170000
03/10/2021,00:00:00,0.536998,0.042257,1.112916
04/10/2021,00:00:00,0.505153,1.393756,0.000000
05/10/2021,00:00:00,0.506574,0.487203,0.308750
06/10/2021,00:00:00,0.498029,0.157765,0.457580
07/10/2021,00:00:00,0.485399,0.735065,0.022004
08/10/2021,00:00:00,0.486279,1.292119,0.000000
09/10/2021,00:00:00,0.488332,1.422516,0.001249
10/10/2021,00:00:00,0.490076,0.944058,0.034489
11/10/2021,00:00:00,0.490235,0.626349,0.000000
12/10/2021,00:00:00,0.490849,0.185165,0.538270
13/10/2021,00:00:00,0.475755,0.365850,0.000000
14/10/2021,00:00:00,0.476390,0.472699,0.000000
15/10/2021,00:00:00,0.477125,0.499175,0.144583
16/10/2021,00:00:00,0.474256,1.214932,0.000000
17/10/2021,00:00:00,0.475666,0.651435,0.006249
18/10/2021,00:00:00,0.476548,0.766929,0.001190
19/10/2021,00:00:00,0.477140,0.062396,0.088811
20/10/2021,00:00:00,0.474883,0.348234,0.689541
21/10/2021,00:00:00,0.455771,0.307806,0.432958
22/10/2021,00:00:00,0.444211,0.574779,0.154999
23/10/2021,00:00:00,0.440693,0.576081,0.001669
24/10/2021,00:00:00,0.441792,0.950323,0.000000
25/10/2021,00:00:00,0.442855,0.456574,0.008749
26/10/2021,00:00:00,0.443373,0.575091,0.000000
27/10/2021,00:00:00,0.444354,0.720688,0.000000
28/10/2021,00:00:00,0.445609,0.938863,0.000000
29/10/2021,00:00:00,0.447021,0.928887,0.039582
30/10/2021,00:00:00,0.446714,0.145737,0.542084
31/10/2021,00:00:00,0.432026,0.422908,0.607083
01/11/2021,00:00:00,0.416176,0.723776,0.161250
02/11/2021,00:00:00,0.412415,0.130180,0.011248
03/11/2021,00:00:00,0.412338,0.185979,0.000000
04/11/2021,00:00:00,0.412541,0.083681,0.005834
05/11/2021,00:00:00,0.412695,0.343993,0.002501
06/11/2021,00:00:00,0.413064,0.241676,0.007930
07/11/2021,00:00:00,0.413327,0.399635,0.047488
08/11/2021,00:00:00,0.412794,0.669356,0.000000
09/11/2021,00:00:00,0.413778,0.631827,0.000000
10/11/2021,00:00:00,0.414571,0.417937,0.000000
11/11/2021,00:00:00,0.415035,0.194987,0.000000
12/11/2021,00:00:00,0.415519,0.445564,0.052854
13/11/2021,00:00:00,0.414503,0.130028,0.252284
14/11/2021,00:00:00,0.407781,0.065253,0.004860
15/11/2021,00:00:00,0.407697,0.000000,0.007917
16/11/2021,00:00:00,0.407483,0.000000,0.002498
17/11/2021,00:00:00,0.407497,0.111880,0.000000
18/11/2021,00:00:00,0.408809,1.621122,0.000000
19/11/2021,00:00:00,0.410160,0.167580,0.000000
20/11/2021,00:00:00,0.410287,0.000000,0.016203
21/11/2021,00:00:00,0.409847,0.000000,0.123799
22/11/2021,00:00:00,0.406495,0.000000,0.000000
23/11/2021,00:00:00,0.406749,0.335774,0.021249
24/11/2021,00:00:00,0.406423,0.000000,0.000000
25/11/2021,00:00:00,0.406423,0.000000,0.026586
26/11/2021,00:00:00,0.406659,1.324506,0.827884
27/11/2021,00:00:00,0.386716,2.393087,0.111781
28/11/2021,00:00:00,0.387847,3.493562,0.038750
29/11/2021,00:00:00,0.389688,0.432779,0.013749
30/11/2021,00:00:00,0.389629,0.000000,0.447991
01/12/2021,00:00:00,0.377759,0.000000,0.210504
02/12/2021,00:00:00,0.372227,0.000000,0.194840
03/12/2021,00:00:00,0.367132,0.000000,0.040000
04/12/2021,00:00:00,0.366090,0.000000,0.129166
05/12/2021,00:00:00,0.362729,0.000000,0.048749
06/12/2021,00:00:00,0.361464,0.000000,0.261135
07/12/2021,00:00:00,0.354713,0.000000,0.078678
08/12/2021,00:00:00,0.352687,0.000000,0.001853
09/12/2021,00:00:00,0.352640,0.000000,0.001669
10/12/2021,00:00:00,0.352597,0.000000,0.231251
11/12/2021,00:00:00,0.346669,0.000000,0.059461
12/12/2021,00:00:00,0.345150,0.000000,0.122622
13/12/2021,00:00:00,0.342026,0.000000,0.000000
14/12/2021,00:00:00,0.342026,0.000000,0.000000
15/12/2021,00:00:00,0.342026,0.000000,0.000000
16/12/2021,00:00:00,0.342026,0.000000,0.000000
17/12/2021,00:00:00,0.342026,0.000000,0.000000
18/12/2021,00:00:00,0.342026,0.000000,0.000000
19/12/2021,00:00:00,0.342026,0.000000,0.002498
20/12/2021,00:00:00,0.341976,0.019200,0.000000
21/12/2021,00:00:00,0.342027,0.047999,0.000000
22/12/2021,00:00:00,0.342064,0.000000,0.000000
23/12/2021,00:00:00,0.342064,0.000000,0.057687
24/12/2021,00:00:00,0.340597,0.000000,0.013565
25/12/2021,00:00:00,0.340253,0.000000,0.355000
26/12/2021,00:00:00,0.331282,0.000000,0.014166
27/12/2021,00:00:00,0.330926,0.000000,0.063747
28/12/2021,00:00:00,0.329354,0.048214,0.408967
29/12/2021,00:00:00,0.319176,0.000000,0.099783
30/12/2021,00:00:00,0.316703,0.000000,0.040417
31/12/2021,00:00:00,0.315764,0.087166,0.000000
01/01/2022,00:00:00,0.315896,0.087163,0.000000
02/01/2022,00:00:00,0.316255,0.387348,0.185003
03/01/2022,00:00:00,0.311944,0.019393,0.007913
04/01/2022,00:00:00,0.311763,0.000000,0.189587
05/01/2022,00:00:00,0.307173,0.106812,0.191982
06/01/2022,00:00:00,0.302582,0.029169,0.001351
07/01/2022,00:00:00,0.302628,0.077783,0.255416
08/01/2022,00:00:00,0.296479,0.000000,0.690485
09/01/2022,00:00:00,0.279968,0.029341,0.064512
10/01/2022,00:00:00,0.278459,0.000000,0.000000
11/01/2022,00:00:00,0.278459,0.000000,0.000000
12/01/2022,00:00:00,0.278459,0.000000,0.055000
13/01/2022,00:00:00,0.277160,0.000000,0.000000
14/01/2022,00:00:00,0.277160,0.000000,0.000000
15/01/2022,00:00:00,0.277160,0.000000,0.000000
16/01/2022,00:00:00,0.277160,0.000000,0.017504
17/01/2022,00:00:00,0.276747,0.000000,0.000000
18/01/2022,00:00:00,0.276747,0.000000,0.000000
19/01/2022,00:00:00,0.276747,0.000000,0.054166
20/01/2022,00:00:00,0.275533,0.097908,0.079582
21/01/2022,00:00:00,0.273723,0.000000,0.013332
22/01/2022,00:00:00,0.273409,0.000000,0.000000
23/01/2022,00:00:00,0.273409,0.000000,0.000000
24/01/2022,00:00:00,0.273409,0.000000,0.000000
25/01/2022,00:00:00,0.273409,0.000000,0.000000
26/01/2022,00:00:00,0.273409,0.000000,0.000000
27/01/2022,00:00:00,0.273409,0.000000,0.060836
28/01/2022,00:00:00,0.272023,0.058792,0.000000
29/01/2022,00:00:00,0.272201,0.176370,0.000000
30/01/2022,00:00:00,0.272490,0.205751,0.000000
31/01/2022,00:00:00,0.272964,0.421255,0.163332
01/02/2022,00:00:00,0.269557,0.254908,0.039165
02/02/2022,00:00:00,0.268903,0.137278,0.028754
