Page title is," ""Subcatchment Minderhoutplus Val-101"," Rainfall Profile 1""",,,
Date,Time,Surface flow (Surface flow (m3/s) [pdm_surfaceflow]),Rainfall-driven baseflow (Rainfall-driven baseflow (m3/s) [pdm_baseflow]),Rainfall (Rainfall intensity (mm/hr)),
01/09/2023,00:00:00,0,0,0,0
01/09/2023,01:00:00,0,0,0,0
01/09/2023,02:00:00,0,0,0,0
01/09/2023,03:00:00,0,0,0,0
01/09/2023,04:00:00,0,0,0,0
01/09/2023,05:00:00,0,0,0.028547,0
01/09/2023,06:00:00,0,0,0.553362,0
01/09/2023,07:00:00,0,0,1.48399,0
01/09/2023,08:00:00,0,0,3.062025,0
01/09/2023,09:00:00,0,0,1.769742,0
01/09/2023,10:00:00,0,0,0.558118,0
01/09/2023,11:00:00,0,0,0.024216,0
01/09/2023,12:00:00,0,0,0,0
01/09/2023,13:00:00,0,0,0,0
01/09/2023,14:00:00,0,0,0,0
01/09/2023,15:00:00,0,0,0,0
01/09/2023,16:00:00,0,0,0,0
01/09/2023,17:00:00,0,0,0,0
01/09/2023,18:00:00,0,0,3.758694,0
01/09/2023,19:00:00,0,0,7.290004,0
01/09/2023,20:00:00,0,0,0.361303,0
01/09/2023,21:00:00,0,0,0,0
01/09/2023,22:00:00,0,0,0.247408,0
01/09/2023,23:00:00,0,0,0.012591,0
02/09/2023,00:00:00,0,0,0,0
02/09/2023,01:00:00,0,0,0,0
02/09/2023,02:00:00,0,0,0,0
02/09/2023,03:00:00,0,0,0,0
02/09/2023,04:00:00,0,0,0,0
02/09/2023,05:00:00,0,0,0,0
02/09/2023,06:00:00,0,0,0,0
02/09/2023,07:00:00,0,0,0,0
02/09/2023,08:00:00,0,0,0,0
02/09/2023,09:00:00,0,0,0,0
02/09/2023,10:00:00,0,0,0,0
02/09/2023,11:00:00,0.00243,0.000018,0,0.002448
02/09/2023,12:00:00,0.002793,0.000022,0,0.002815
02/09/2023,13:00:00,0.002717,0.000022,0,0.002739
02/09/2023,14:00:00,0.002939,0.000024,0,0.002963
02/09/2023,15:00:00,0.002858,0.000024,0,0.002882
02/09/2023,16:00:00,0.00278,0.000024,0,0.002804
02/09/2023,17:00:00,0.002704,0.000024,0,0.002728
02/09/2023,18:00:00,0.00263,0.000024,0,0.002654
02/09/2023,19:00:00,0.002558,0.000024,0,0.002582
02/09/2023,20:00:00,0.002488,0.000024,0,0.002512
02/09/2023,21:00:00,0.002419,0.000024,0,0.002443
02/09/2023,22:00:00,0.002353,0.000024,0,0.002377
02/09/2023,23:00:00,0.002289,0.000024,0,0.002313
03/09/2023,00:00:00,0.002226,0.000024,0,0.00225
03/09/2023,01:00:00,0.002165,0.000024,0,0.002189
03/09/2023,02:00:00,0.002106,0.000024,0,0.00213
03/09/2023,03:00:00,0.002048,0.000024,0,0.002072
03/09/2023,04:00:00,0.001992,0.000024,0,0.002016
03/09/2023,05:00:00,0.001937,0.000023,0,0.00196
03/09/2023,06:00:00,0.001884,0.000023,0,0.001907
03/09/2023,07:00:00,0.001833,0.000023,0,0.001856
03/09/2023,08:00:00,0.001782,0.000023,0,0.001805
03/09/2023,09:00:00,0.001734,0.000023,0,0.001757
03/09/2023,10:00:00,0.001686,0.000023,0,0.001709
03/09/2023,11:00:00,0.00164,0.000023,0,0.001663
03/09/2023,12:00:00,0.001595,0.000023,0,0.001618
03/09/2023,13:00:00,0.001551,0.000023,0,0.001574
03/09/2023,14:00:00,0.001509,0.000023,0,0.001532
03/09/2023,15:00:00,0.001467,0.000023,0,0.00149
03/09/2023,16:00:00,0.001427,0.000023,0,0.00145
03/09/2023,17:00:00,0.001388,0.000023,0,0.001411
03/09/2023,18:00:00,0.00135,0.000023,0,0.001373
03/09/2023,19:00:00,0.001313,0.000023,0,0.001336
03/09/2023,20:00:00,0.001277,0.000023,0,0.0013
03/09/2023,21:00:00,0.001242,0.000023,0,0.001265
03/09/2023,22:00:00,0.001208,0.000023,0,0.001231
03/09/2023,23:00:00,0.001175,0.000023,0,0.001198
04/09/2023,00:00:00,0.001143,0.000023,0,0.001166
04/09/2023,01:00:00,0.001112,0.000023,0,0.001135
04/09/2023,02:00:00,0.001081,0.000023,0,0.001104
04/09/2023,03:00:00,0.001051,0.000023,0,0.001074
04/09/2023,04:00:00,0.001023,0.000023,0,0.001046
04/09/2023,05:00:00,0.000995,0.000023,0,0.001018
04/09/2023,06:00:00,0.000967,0.000023,0,0.00099
04/09/2023,07:00:00,0.000941,0.000023,0,0.000964
04/09/2023,08:00:00,0.000915,0.000023,0,0.000938
04/09/2023,09:00:00,0.00089,0.000023,0,0.000913
04/09/2023,10:00:00,0.000866,0.000023,0,0.000889
04/09/2023,11:00:00,0.000842,0.000023,0,0.000865
04/09/2023,12:00:00,0.000819,0.000023,0,0.000842
04/09/2023,13:00:00,0.000796,0.000023,0,0.000819
04/09/2023,14:00:00,0.000775,0.000023,0,0.000798
04/09/2023,15:00:00,0.000753,0.000023,0,0.000776
04/09/2023,16:00:00,0.000733,0.000023,0,0.000756
04/09/2023,17:00:00,0.000713,0.000023,0,0.000736
04/09/2023,18:00:00,0.000693,0.000023,0,0.000716
04/09/2023,19:00:00,0.000674,0.000023,0,0.000697
04/09/2023,20:00:00,0.000656,0.000023,0,0.000679
04/09/2023,21:00:00,0.000638,0.000023,0,0.000661
04/09/2023,22:00:00,0.00062,0.000023,0,0.000643
04/09/2023,23:00:00,0.000603,0.000023,0,0.000626
05/09/2023,00:00:00,0.000587,0.000023,0,0.00061
05/09/2023,01:00:00,0.000571,0.000023,0,0.000594
05/09/2023,02:00:00,0.000555,0.000023,0,0.000578
05/09/2023,03:00:00,0.00054,0.000023,0,0.000563
05/09/2023,04:00:00,0.000525,0.000023,0,0.000548
05/09/2023,05:00:00,0.000511,0.000023,0,0.000534
05/09/2023,06:00:00,0.000497,0.000023,0,0.00052
05/09/2023,07:00:00,0.000483,0.000023,0,0.000506
05/09/2023,08:00:00,0.00047,0.000023,0,0.000493
05/09/2023,09:00:00,0.000457,0.000022,0,0.000479
05/09/2023,10:00:00,0.000444,0.000022,0,0.000466
05/09/2023,11:00:00,0.000432,0.000022,0,0.000454
05/09/2023,12:00:00,0.00042,0.000022,0,0.000442
05/09/2023,13:00:00,0.000409,0.000022,0,0.000431
05/09/2023,14:00:00,0.000398,0.000022,0,0.00042
05/09/2023,15:00:00,0.000387,0.000022,0,0.000409
05/09/2023,16:00:00,0.000376,0.000022,0,0.000398
05/09/2023,17:00:00,0.000366,0.000022,0,0.000388
05/09/2023,18:00:00,0.000356,0.000022,0,0.000378
05/09/2023,19:00:00,0.000346,0.000022,0,0.000368
05/09/2023,20:00:00,0.000337,0.000022,0,0.000359
05/09/2023,21:00:00,0.000327,0.000022,0,0.000349
05/09/2023,22:00:00,0.000318,0.000022,0,0.00034
05/09/2023,23:00:00,0.00031,0.000022,0,0.000332
06/09/2023,00:00:00,0.000301,0.000022,0,0.000323
06/09/2023,01:00:00,0.000293,0.000022,0,0.000315
06/09/2023,02:00:00,0.000285,0.000022,0,0.000307
06/09/2023,03:00:00,0.000277,0.000022,0,0.000299
06/09/2023,04:00:00,0.00027,0.000022,0,0.000292
06/09/2023,05:00:00,0.000262,0.000022,0,0.000284
06/09/2023,06:00:00,0.000255,0.000022,0,0.000277
06/09/2023,07:00:00,0.000248,0.000022,0,0.00027
06/09/2023,08:00:00,0.000241,0.000022,0,0.000263
06/09/2023,09:00:00,0.000235,0.000022,0,0.000257
06/09/2023,10:00:00,0.000228,0.000022,0,0.00025
06/09/2023,11:00:00,0.000222,0.000022,0,0.000244
06/09/2023,12:00:00,0.000216,0.000022,0,0.000238
06/09/2023,13:00:00,0.00021,0.000022,0,0.000232
06/09/2023,14:00:00,0.000204,0.000022,0,0.000226
06/09/2023,15:00:00,0.000199,0.000022,0,0.000221
06/09/2023,16:00:00,0.000193,0.000022,0,0.000215
06/09/2023,17:00:00,0.000188,0.000022,0,0.00021
06/09/2023,18:00:00,0.000183,0.000022,0,0.000205
06/09/2023,19:00:00,0.000178,0.000022,0,0.0002
06/09/2023,20:00:00,0.000173,0.000022,0,0.000195
06/09/2023,21:00:00,0.000168,0.000022,0,0.00019
06/09/2023,22:00:00,0.000164,0.000022,0,0.000186
06/09/2023,23:00:00,0.000159,0.000022,0,0.000181
07/09/2023,00:00:00,0.000155,0.000022,0,0.000177
07/09/2023,01:00:00,0.00015,0.000022,0,0.000172
07/09/2023,02:00:00,0.000146,0.000022,0,0.000168
07/09/2023,03:00:00,0.000142,0.000022,0,0.000164
07/09/2023,04:00:00,0.000138,0.000022,0,0.00016
07/09/2023,05:00:00,0.000135,0.000022,0,0.000157
07/09/2023,06:00:00,0.000131,0.000022,0,0.000153
07/09/2023,07:00:00,0.000127,0.000022,0,0.000149
07/09/2023,08:00:00,0.000124,0.000022,0,0.000146
07/09/2023,09:00:00,0.00012,0.000022,0,0.000142
07/09/2023,10:00:00,0.000117,0.000022,0,0.000139
07/09/2023,11:00:00,0.000114,0.000022,0,0.000136
07/09/2023,12:00:00,0.000111,0.000022,0,0.000133
07/09/2023,13:00:00,0.000108,0.000022,0,0.00013
07/09/2023,14:00:00,0.000105,0.000022,0,0.000127
07/09/2023,15:00:00,0.000102,0.000021,0,0.000123
07/09/2023,16:00:00,0.000099,0.000021,0,0.00012
07/09/2023,17:00:00,0.000096,0.000021,0,0.000117
07/09/2023,18:00:00,0.000094,0.000021,0,0.000115
07/09/2023,19:00:00,0.000091,0.000021,0,0.000112
07/09/2023,20:00:00,0.000089,0.000021,0,0.00011
07/09/2023,21:00:00,0.000086,0.000021,0,0.000107
07/09/2023,22:00:00,0.000084,0.000021,0,0.000105
07/09/2023,23:00:00,0.000082,0.000021,0,0.000103
08/09/2023,00:00:00,0.000079,0.000021,0,0.0001
08/09/2023,01:00:00,0.000077,0.000021,0,0.000098
08/09/2023,02:00:00,0.000075,0.000021,0,0.000096
08/09/2023,03:00:00,0.000073,0.000021,0,0.000094
08/09/2023,04:00:00,0.000071,0.000021,0,0.000092
08/09/2023,05:00:00,0.000069,0.000021,0,0.00009
08/09/2023,06:00:00,0.000067,0.000021,0,0.000088
08/09/2023,07:00:00,0.000065,0.000021,0,0.000086
08/09/2023,08:00:00,0.000064,0.000021,0,0.000085
08/09/2023,09:00:00,0.000062,0.000021,0,0.000083
08/09/2023,10:00:00,0.00006,0.000021,0,0.000081
08/09/2023,11:00:00,0.000059,0.000021,0,0.00008
08/09/2023,12:00:00,0.000057,0.000021,0,0.000078
08/09/2023,13:00:00,0.000055,0.000021,0,0.000076
08/09/2023,14:00:00,0.000054,0.000021,0,0.000075
08/09/2023,15:00:00,0.000052,0.000021,0,0.000073
08/09/2023,16:00:00,0.000051,0.000021,0,0.000072
08/09/2023,17:00:00,0.00005,0.000021,0,0.000071
08/09/2023,18:00:00,0.000048,0.000021,0,0.000069
08/09/2023,19:00:00,0.000047,0.000021,0,0.000068
08/09/2023,20:00:00,0.000046,0.000021,0,0.000067
08/09/2023,21:00:00,0.000044,0.000021,0,0.000065
08/09/2023,22:00:00,0.000043,0.000021,0,0.000064
08/09/2023,23:00:00,0.000042,0.000021,0,0.000063
09/09/2023,00:00:00,0.000041,0.000021,0,0.000062
09/09/2023,01:00:00,0.00004,0.000021,0,0.000061
09/09/2023,02:00:00,0.000039,0.000021,0,0.00006
09/09/2023,03:00:00,0.000038,0.000021,0,0.000059
09/09/2023,04:00:00,0.000036,0.000021,0,0.000057
09/09/2023,05:00:00,0.000035,0.000021,0,0.000056
09/09/2023,06:00:00,0.000035,0.000021,0,0.000056
09/09/2023,07:00:00,0.000034,0.000021,0,0.000055
09/09/2023,08:00:00,0.000033,0.000021,0,0.000054
09/09/2023,09:00:00,0.000032,0.000021,0,0.000053
09/09/2023,10:00:00,0.000031,0.000021,0,0.000052
09/09/2023,11:00:00,0.00003,0.000021,0,0.000051
09/09/2023,12:00:00,0.000029,0.000021,0,0.00005
09/09/2023,13:00:00,0.000028,0.000021,0,0.000049
09/09/2023,14:00:00,0.000028,0.000021,0,0.000049
09/09/2023,15:00:00,0.000027,0.000021,0,0.000048
09/09/2023,16:00:00,0.000026,0.000021,0,0.000047
09/09/2023,17:00:00,0.000025,0.000021,0,0.000046
09/09/2023,18:00:00,0.000025,0.000021,0,0.000046
09/09/2023,19:00:00,0.000024,0.000021,0,0.000045
09/09/2023,20:00:00,0.000023,0.000021,0,0.000044
09/09/2023,21:00:00,0.000023,0.000021,0,0.000044
09/09/2023,22:00:00,0.000022,0.000021,0,0.000043
09/09/2023,23:00:00,0.000022,0.000021,0,0.000043
10/09/2023,00:00:00,0.000021,0.000021,0,0.000042
10/09/2023,01:00:00,0.00002,0.00002,0,0.00004
10/09/2023,02:00:00,0.00002,0.00002,0,0.00004
10/09/2023,03:00:00,0.000019,0.00002,0,0.000039
10/09/2023,04:00:00,0.000019,0.00002,0,0.000039
10/09/2023,05:00:00,0.000018,0.00002,0,0.000038
10/09/2023,06:00:00,0.000018,0.00002,0,0.000038
10/09/2023,07:00:00,0.000017,0.00002,0,0.000037
10/09/2023,08:00:00,0.000017,0.00002,0,0.000037
10/09/2023,09:00:00,0.000016,0.00002,0,0.000036
10/09/2023,10:00:00,0.000016,0.00002,0,0.000036
10/09/2023,11:00:00,0.000015,0.00002,0,0.000035
10/09/2023,12:00:00,0.000015,0.00002,0,0.000035
10/09/2023,13:00:00,0.000015,0.00002,0,0.000035
10/09/2023,14:00:00,0.000014,0.00002,0,0.000034
10/09/2023,15:00:00,0.000014,0.00002,0,0.000034
10/09/2023,16:00:00,0.000013,0.00002,0,0.000033
10/09/2023,17:00:00,0.000013,0.00002,0,0.000033
10/09/2023,18:00:00,0.000013,0.00002,0,0.000033
10/09/2023,19:00:00,0.000012,0.00002,0,0.000032
10/09/2023,20:00:00,0.000012,0.00002,0,0.000032
10/09/2023,21:00:00,0.000012,0.00002,0,0.000032
10/09/2023,22:00:00,0.000011,0.00002,0,0.000031
10/09/2023,23:00:00,0.000011,0.00002,0,0.000031
11/09/2023,00:00:00,0.000011,0.00002,0,0.000031
11/09/2023,01:00:00,0.00001,0.00002,0,0.00003
11/09/2023,02:00:00,0.00001,0.00002,0,0.00003
11/09/2023,03:00:00,0.00001,0.00002,0,0.00003
11/09/2023,04:00:00,0.00001,0.00002,0,0.00003
11/09/2023,05:00:00,0.000009,0.00002,0,0.000029
11/09/2023,06:00:00,0.000009,0.00002,0,0.000029
11/09/2023,07:00:00,0.000009,0.00002,0,0.000029
11/09/2023,08:00:00,0.000009,0.00002,0,0.000029
11/09/2023,09:00:00,0.000008,0.00002,0,0.000028
11/09/2023,10:00:00,0.000008,0.00002,0,0.000028
11/09/2023,11:00:00,0.000008,0.00002,0,0.000028
11/09/2023,12:00:00,0.000008,0.00002,0,0.000028
11/09/2023,13:00:00,0.000007,0.00002,0,0.000027
11/09/2023,14:00:00,0.000007,0.00002,0,0.000027
11/09/2023,15:00:00,0.000007,0.00002,0,0.000027
11/09/2023,16:00:00,0.000007,0.00002,0,0.000027
11/09/2023,17:00:00,0.000007,0.00002,0,0.000027
11/09/2023,18:00:00,0.000007,0.00002,0,0.000027
11/09/2023,19:00:00,0.000006,0.00002,0,0.000026
11/09/2023,20:00:00,0.000006,0.00002,0,0.000026
11/09/2023,21:00:00,0.000006,0.00002,0,0.000026
11/09/2023,22:00:00,0.000006,0.00002,4.662683,0.000026
11/09/2023,23:00:00,0.000006,0.00002,0.237316,0.000026
12/09/2023,00:00:00,0.000006,0.00002,0,0.000026
12/09/2023,01:00:00,0.000005,0.00002,0,0.000025
12/09/2023,02:00:00,0.000005,0.00002,0,0.000025
12/09/2023,03:00:00,0.000005,0.00002,0,0.000025
12/09/2023,04:00:00,0.000005,0.00002,0,0.000025
12/09/2023,05:00:00,0.000005,0.00002,0,0.000025
12/09/2023,06:00:00,0.000005,0.00002,0,0.000025
12/09/2023,07:00:00,0.000005,0.00002,0,0.000025
12/09/2023,08:00:00,0.000004,0.00002,0,0.000024
12/09/2023,09:00:00,0.000004,0.00002,0,0.000024
12/09/2023,10:00:00,0.000004,0.00002,0,0.000024
12/09/2023,11:00:00,0.000004,0.00002,0,0.000024
12/09/2023,12:00:00,0.000004,0.00002,0,0.000024
12/09/2023,13:00:00,0.000004,0.000019,0,0.000023
12/09/2023,14:00:00,0.000004,0.000019,0,0.000023
12/09/2023,15:00:00,0.000004,0.000019,0,0.000023
12/09/2023,16:00:00,0.000004,0.000019,0,0.000023
12/09/2023,17:00:00,0.000003,0.000019,0,0.000022
12/09/2023,18:00:00,0.000003,0.000019,0,0.000022
12/09/2023,19:00:00,0.000003,0.000019,0.808833,0.000022
12/09/2023,20:00:00,0.000003,0.000019,0.49792,0.000022
12/09/2023,21:00:00,0.000003,0.000019,0.023248,0.000022
12/09/2023,22:00:00,0.000003,0.000019,2.426498,0.000022
12/09/2023,23:00:00,0.000003,0.000019,0.123503,0.000022
13/09/2023,00:00:00,0.000003,0.000019,0,0.000022
13/09/2023,01:00:00,0.000003,0.000019,0,0.000022
13/09/2023,02:00:00,0.000003,0.000019,0,0.000022
13/09/2023,03:00:00,0.000003,0.000019,0,0.000022
13/09/2023,04:00:00,0.000003,0.000019,0,0.000022
13/09/2023,05:00:00,0.000002,0.000019,0,0.000021
13/09/2023,06:00:00,0.000002,0.000019,0,0.000021
13/09/2023,07:00:00,0.000002,0.000019,0.047578,0.000021
13/09/2023,08:00:00,0.000002,0.000019,0.002421,0.000021
13/09/2023,09:00:00,0.000002,0.000019,0,0.000021
13/09/2023,10:00:00,0.000002,0.000019,0,0.000021
13/09/2023,11:00:00,0.000002,0.000019,0,0.000021
13/09/2023,12:00:00,0.000002,0.000019,0,0.000021
13/09/2023,13:00:00,0.000002,0.000019,0,0.000021
13/09/2023,14:00:00,0.000755,0.000025,0,0.00078
13/09/2023,15:00:00,0.000808,0.000025,0,0.000833
13/09/2023,16:00:00,0.000786,0.000025,0,0.000811
13/09/2023,17:00:00,0.000764,0.000025,0,0.000789
13/09/2023,18:00:00,0.000743,0.000025,0,0.000768
13/09/2023,19:00:00,0.000723,0.000025,0,0.000748
13/09/2023,20:00:00,0.000703,0.000025,0,0.000728
13/09/2023,21:00:00,0.000684,0.000025,0,0.000709
13/09/2023,22:00:00,0.000665,0.000025,0,0.00069
13/09/2023,23:00:00,0.000662,0.000025,0,0.000687
14/09/2023,00:00:00,0.000644,0.000025,0,0.000669
14/09/2023,01:00:00,0.000626,0.000025,0,0.000651
14/09/2023,02:00:00,0.000609,0.000025,0,0.000634
14/09/2023,03:00:00,0.000592,0.000025,0,0.000617
14/09/2023,04:00:00,0.000576,0.000025,0,0.000601
14/09/2023,05:00:00,0.00056,0.000025,0,0.000585
14/09/2023,06:00:00,0.000545,0.000025,0,0.00057
14/09/2023,07:00:00,0.00053,0.000025,0,0.000555
14/09/2023,08:00:00,0.000515,0.000025,0,0.00054
14/09/2023,09:00:00,0.000501,0.000025,0,0.000526
14/09/2023,10:00:00,0.000488,0.000025,0,0.000513
14/09/2023,11:00:00,0.000474,0.000025,0,0.000499
14/09/2023,12:00:00,0.000461,0.000025,0,0.000486
14/09/2023,13:00:00,0.000449,0.000025,0,0.000474
14/09/2023,14:00:00,0.000436,0.000025,0,0.000461
14/09/2023,15:00:00,0.000424,0.000025,0,0.000449
14/09/2023,16:00:00,0.000413,0.000025,0,0.000438
14/09/2023,17:00:00,0.000401,0.000025,0,0.000426
14/09/2023,18:00:00,0.00039,0.000025,0,0.000415
14/09/2023,19:00:00,0.00038,0.000025,0,0.000405
14/09/2023,20:00:00,0.000369,0.000025,0,0.000394
14/09/2023,21:00:00,0.000359,0.000025,0,0.000384
14/09/2023,22:00:00,0.000349,0.000025,0,0.000374
14/09/2023,23:00:00,0.00034,0.000025,0,0.000365
15/09/2023,00:00:00,0.00033,0.000025,0,0.000355
15/09/2023,01:00:00,0.000321,0.000025,0,0.000346
15/09/2023,02:00:00,0.000313,0.000025,0,0.000338
15/09/2023,03:00:00,0.000304,0.000025,0,0.000329
15/09/2023,04:00:00,0.000296,0.000025,0,0.000321
15/09/2023,05:00:00,0.000288,0.000025,0,0.000313
15/09/2023,06:00:00,0.00028,0.000025,0,0.000305
15/09/2023,07:00:00,0.000272,0.000025,0,0.000297
15/09/2023,08:00:00,0.000265,0.000025,0,0.00029
15/09/2023,09:00:00,0.000257,0.000025,0,0.000282
15/09/2023,10:00:00,0.00025,0.000025,0,0.000275
15/09/2023,11:00:00,0.000243,0.000025,0,0.000268
15/09/2023,12:00:00,0.000237,0.000024,0,0.000261
15/09/2023,13:00:00,0.00023,0.000024,0,0.000254
15/09/2023,14:00:00,0.000224,0.000024,0,0.000248
15/09/2023,15:00:00,0.000218,0.000024,0,0.000242
15/09/2023,16:00:00,0.000212,0.000024,0,0.000236
15/09/2023,17:00:00,0.000206,0.000024,0,0.00023
15/09/2023,18:00:00,0.0002,0.000024,0,0.000224
15/09/2023,19:00:00,0.000195,0.000024,0,0.000219
15/09/2023,20:00:00,0.00019,0.000024,0,0.000214
15/09/2023,21:00:00,0.000184,0.000024,0,0.000208
15/09/2023,22:00:00,0.000179,0.000024,0,0.000203
15/09/2023,23:00:00,0.000174,0.000024,0,0.000198
16/09/2023,00:00:00,0.00017,0.000024,0,0.000194
16/09/2023,01:00:00,0.000165,0.000024,0,0.000189
16/09/2023,02:00:00,0.00016,0.000024,0,0.000184
16/09/2023,03:00:00,0.000156,0.000024,0,0.00018
16/09/2023,04:00:00,0.000152,0.000024,0,0.000176
16/09/2023,05:00:00,0.000148,0.000024,0,0.000172
16/09/2023,06:00:00,0.000144,0.000024,0,0.000168
16/09/2023,07:00:00,0.00014,0.000024,0,0.000164
16/09/2023,08:00:00,0.000136,0.000024,0,0.00016
16/09/2023,09:00:00,0.000132,0.000024,0,0.000156
16/09/2023,10:00:00,0.000129,0.000024,0,0.000153
16/09/2023,11:00:00,0.000125,0.000024,0,0.000149
16/09/2023,12:00:00,0.000122,0.000024,0,0.000146
16/09/2023,13:00:00,0.000118,0.000024,0,0.000142
16/09/2023,14:00:00,0.000115,0.000024,0,0.000139
16/09/2023,15:00:00,0.000112,0.000024,0,0.000136
16/09/2023,16:00:00,0.000109,0.000024,0.580456,0.000133
16/09/2023,17:00:00,0.000106,0.000024,0.029543,0.00013
16/09/2023,18:00:00,0.000103,0.000024,0.047579,0.000127
16/09/2023,19:00:00,0.0001,0.000024,0.135642,0.000124
16/09/2023,20:00:00,0.000097,0.000024,0.159031,0.000121
16/09/2023,21:00:00,0.000095,0.000024,0.007749,0.000119
16/09/2023,22:00:00,0.000092,0.000024,6.442115,0.000116
16/09/2023,23:00:00,0.00009,0.000024,0.679966,0.000114
17/09/2023,00:00:00,0.000087,0.000024,0.055984,0.000111
17/09/2023,01:00:00,0.000085,0.000024,0.001937,0.000109
17/09/2023,02:00:00,0.000082,0.000024,0,0.000106
17/09/2023,03:00:00,0.00008,0.000024,1.303647,0.000104
17/09/2023,04:00:00,0.000078,0.000024,3.596671,0.000102
17/09/2023,05:00:00,0.000076,0.000024,2.863102,0.0001
17/09/2023,06:00:00,0.000074,0.000024,0.13658,0.000098
17/09/2023,07:00:00,0.000072,0.000024,0,0.000096
17/09/2023,08:00:00,0.000071,0.000024,0,0.000095
17/09/2023,09:00:00,0.00007,0.000024,0,0.000094
17/09/2023,10:00:00,0.000069,0.000024,0,0.000093
17/09/2023,11:00:00,0.000075,0.000024,0,0.000099
17/09/2023,12:00:00,0.000089,0.000024,0,0.000113
17/09/2023,13:00:00,0.000086,0.000024,0,0.00011
17/09/2023,14:00:00,0.007637,0.000081,0,0.007718
17/09/2023,15:00:00,0.00897,0.000093,0,0.009063
17/09/2023,16:00:00,0.008824,0.000093,0,0.008917
17/09/2023,17:00:00,0.008582,0.000093,0,0.008675
17/09/2023,18:00:00,0.008347,0.000093,0,0.00844
17/09/2023,19:00:00,0.011521,0.000119,0,0.01164
17/09/2023,20:00:00,0.023506,0.000212,0,0.023718
17/09/2023,21:00:00,0.035615,0.000309,0,0.035924
17/09/2023,22:00:00,0.035228,0.000313,0,0.035541
17/09/2023,23:00:00,0.034263,0.000313,0,0.034576
18/09/2023,00:00:00,0.033324,0.000313,0,0.033637
18/09/2023,01:00:00,0.032411,0.000312,0,0.032723
18/09/2023,02:00:00,0.031523,0.000312,0.066608,0.031835
18/09/2023,03:00:00,0.03066,0.000312,0.00339,0.030972
18/09/2023,04:00:00,0.02982,0.000312,0.028547,0.030132
18/09/2023,05:00:00,0.029003,0.000311,0.001453,0.029314
18/09/2023,06:00:00,0.028208,0.000311,0,0.028519
18/09/2023,07:00:00,0.027435,0.000311,0,0.027746
18/09/2023,08:00:00,0.026684,0.000311,0,0.026995
18/09/2023,09:00:00,0.025953,0.00031,0,0.026263
18/09/2023,10:00:00,0.025242,0.00031,0,0.025552
18/09/2023,11:00:00,0.02455,0.00031,0,0.02486
18/09/2023,12:00:00,0.023878,0.000309,0,0.024187
18/09/2023,13:00:00,0.023224,0.000309,0,0.023533
18/09/2023,14:00:00,0.022587,0.000309,5.442969,0.022896
18/09/2023,15:00:00,0.021969,0.000309,0.552986,0.022278
18/09/2023,16:00:00,0.021367,0.000308,0.014044,0.021675
18/09/2023,17:00:00,0.020781,0.000308,0,0.021089
18/09/2023,18:00:00,0.020422,0.00031,0,0.020732
18/09/2023,19:00:00,0.019863,0.000309,0,0.020172
18/09/2023,20:00:00,0.019342,0.000309,0,0.019651
18/09/2023,21:00:00,0.018812,0.000309,0,0.019121
18/09/2023,22:00:00,0.018297,0.000309,0,0.018606
18/09/2023,23:00:00,0.017796,0.000308,0,0.018104
19/09/2023,00:00:00,0.017308,0.000308,0,0.017616
19/09/2023,01:00:00,0.016834,0.000308,0,0.017142
19/09/2023,02:00:00,0.016373,0.000308,0,0.016681
19/09/2023,03:00:00,0.015924,0.000307,0,0.016231
19/09/2023,04:00:00,0.015488,0.000307,0,0.015795
19/09/2023,05:00:00,0.015064,0.000307,0,0.015371
19/09/2023,06:00:00,0.045398,0.00054,0,0.045938
19/09/2023,07:00:00,0.047647,0.000566,0,0.048213
19/09/2023,08:00:00,0.046342,0.000566,0,0.046908
19/09/2023,09:00:00,0.045073,0.000565,0,0.045638
19/09/2023,10:00:00,0.043838,0.000565,0,0.044403
19/09/2023,11:00:00,0.042637,0.000564,0,0.043201
19/09/2023,12:00:00,0.041469,0.000564,0,0.042033
19/09/2023,13:00:00,0.040333,0.000563,0,0.040896
19/09/2023,14:00:00,0.039228,0.000563,0,0.039791
19/09/2023,15:00:00,0.038153,0.000563,0,0.038716
19/09/2023,16:00:00,0.037108,0.000562,0,0.03767
19/09/2023,17:00:00,0.036091,0.000562,0.076126,0.036653
19/09/2023,18:00:00,0.035103,0.000561,0.032421,0.035664
19/09/2023,19:00:00,0.034141,0.000561,0.001453,0.034702
19/09/2023,20:00:00,0.033206,0.00056,0,0.033766
19/09/2023,21:00:00,0.032296,0.00056,0,0.032856
19/09/2023,22:00:00,0.031411,0.000559,0,0.03197
19/09/2023,23:00:00,0.030551,0.000559,0,0.03111
20/09/2023,00:00:00,0.029714,0.000558,0,0.030272
20/09/2023,01:00:00,0.0289,0.000558,0,0.029458
20/09/2023,02:00:00,0.028108,0.000557,0,0.028665
20/09/2023,03:00:00,0.027338,0.000557,0,0.027895
20/09/2023,04:00:00,0.026589,0.000556,0,0.027145
20/09/2023,05:00:00,0.025861,0.000556,0,0.026417
20/09/2023,06:00:00,0.025152,0.000556,0,0.025708
20/09/2023,07:00:00,0.024463,0.000555,0,0.025018
20/09/2023,08:00:00,0.023793,0.000555,0,0.024348
20/09/2023,09:00:00,0.023485,0.000557,0,0.024042
20/09/2023,10:00:00,0.022904,0.000557,0,0.023461
